                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 1.5419,                 1.5051,                 1.0661,                0.67062,                0.60759,                0.53783,                0.22751,                  2.013,                 1.4511,                 1.3441,              0.0057289,              0.0057289,              0.0057289
                    153,                 1.9111,                 1.2462,                 1.0389,                0.70647,                0.55696,                0.54669,                0.20974,                 2.0983,                 1.4951,                 1.3797,              0.0057006,              0.0057006,              0.0057006
                    154,                 1.7988,                 1.1228,                 1.1034,                0.70617,                0.58228,                0.56842,                0.23353,                 2.0706,                 1.6018,                 1.3898,              0.0056723,              0.0056723,              0.0056723
                    155,                 1.8796,                 1.1918,                 1.0979,                 0.7149,                0.58228,                 0.5911,                0.24838,                 2.0128,                 1.4173,                  1.374,               0.005644,               0.005644,               0.005644
                    156,                 1.9808,                 1.2236,                 1.1114,                 0.7149,                0.58228,                 0.5911,                0.24838,                 2.0128,                 1.4173,                  1.374,              0.0056157,              0.0056157,              0.0056157
                    157,                 1.8314,                  1.127,                 1.0732,                0.72367,                0.59494,                0.56425,                0.24561,                 2.0026,                 1.4836,                 1.3671,              0.0055874,              0.0055874,              0.0055874
                    158,                 2.0109,                  1.265,                0.98094,                0.65291,                0.55696,                0.54051,                0.19868,                 2.1707,                  1.506,                 1.4246,              0.0055591,              0.0055591,              0.0055591
                    159,                 1.9012,                 1.1985,                 1.0772,                0.73762,                0.56938,                0.55082,                0.21008,                 2.1955,                 1.4371,                 1.4294,              0.0055309,              0.0055309,              0.0055309
                    160,                 1.8515,                 1.3036,                  1.095,                0.73762,                0.56938,                0.55082,                0.21008,                 2.1955,                 1.4371,                 1.4294,              0.0055026,              0.0055026,              0.0055026
                    161,                 1.8503,                 1.1752,                 1.0373,                0.59118,                0.56962,                0.51117,                0.17548,                 2.3106,                 1.7244,                 1.5188,              0.0054743,              0.0054743,              0.0054743
                    162,                 1.8609,                  1.124,                 1.0287,                0.53315,                0.59494,                0.49702,                0.18478,                 2.2589,                 1.8023,                 1.5324,               0.005446,               0.005446,               0.005446
                    163,                 1.6192,                 1.0265,                  1.026,                0.68825,                0.55893,                0.57658,                0.22142,                 2.0966,                 1.5235,                 1.4674,              0.0054177,              0.0054177,              0.0054177
                    164,                 1.8736,                 1.6046,                  1.188,                0.68825,                0.55893,                0.57658,                0.22142,                 2.0966,                 1.5235,                 1.4674,              0.0053894,              0.0053894,              0.0053894
                    165,                 1.7574,                 1.1421,                 1.0105,                0.57337,                 0.5443,                0.50489,                0.16675,                 2.2927,                 1.5975,                 1.5585,              0.0053611,              0.0053611,              0.0053611
                    166,                 1.7331,                 1.1843,                 1.1193,                0.51006,                 0.4557,                0.44993,                0.16947,                 2.2412,                 1.8745,                 1.5036,              0.0053329,              0.0053329,              0.0053329
                    167,                 1.6828,                 1.1313,                 1.0254,                 0.4399,                0.56962,                 0.4481,                0.17273,                 2.2801,                 1.9595,                 1.5283,              0.0053046,              0.0053046,              0.0053046
                    168,                 1.8207,                 1.2316,                 1.0391,                 0.4399,                0.56962,                 0.4481,                0.17273,                 2.2801,                 1.9595,                 1.5283,              0.0052763,              0.0052763,              0.0052763
                    169,                  1.977,                 1.1938,                 1.0683,                0.45703,                0.60733,                0.46467,                0.15687,                 2.3386,                 1.7341,                  1.546,               0.005248,               0.005248,               0.005248
                    170,                 1.8744,                 1.1866,                 1.0284,                0.43553,                0.62025,                0.50704,                0.17222,                 2.2492,                 1.7541,                 1.4597,              0.0052197,              0.0052197,              0.0052197
                    171,                 1.8214,                 1.2364,                 1.1126,                 0.6229,                0.56962,                0.52021,                0.19483,                 2.1591,                 1.5416,                 1.4453,              0.0051914,              0.0051914,              0.0051914
                    172,                 1.7307,                 1.3381,                 1.0468,                 0.6229,                0.56962,                0.52021,                0.19483,                 2.1591,                 1.5416,                 1.4453,              0.0051631,              0.0051631,              0.0051631
                    173,                 1.6062,                 1.1267,                 1.0169,                0.62234,                0.65823,                0.58383,                 0.2292,                 2.1274,                 1.4331,                 1.4004,              0.0051349,              0.0051349,              0.0051349
                    174,                 1.4893,                 1.0025,                 1.0171,                0.60721,                0.73418,                0.61062,                0.24512,                 1.9781,                 1.4163,                 1.3525,              0.0051066,              0.0051066,              0.0051066
                    175,                 1.8168,                 1.0844,                 1.0357,                0.62894,                0.64369,                0.58626,                0.24771,                 2.0211,                 1.3602,                 1.3416,              0.0050783,              0.0050783,              0.0050783
                    176,                 1.6766,                 1.1494,                 1.0465,                0.62894,                0.64369,                0.58626,                0.24771,                 2.0211,                 1.3602,                 1.3416,                0.00505,                0.00505,                0.00505
                    177,                 1.5265,                 1.0784,                 1.0239,                0.60529,                0.64557,                0.53553,                0.21442,                 2.1946,                 1.4785,                 1.4228,              0.0050217,              0.0050217,              0.0050217
                    178,                 2.0514,                 1.1413,                0.99218,                0.61646,                0.64557,                0.53878,                0.21725,                 2.1439,                 1.4957,                 1.3808,              0.0049934,              0.0049934,              0.0049934
                    179,                  2.186,                 2.9225,                0.95438,                0.63698,                0.62191,                0.54489,                0.23032,                 2.0571,                 1.4527,                  1.343,              0.0049651,              0.0049651,              0.0049651
                    180,                 1.7206,                 1.2259,                 1.0886,                0.63698,                0.62191,                0.54489,                0.23032,                 2.0571,                 1.4527,                  1.343,              0.0049369,              0.0049369,              0.0049369
                    181,                 1.8838,                 1.1635,                 1.0711,                0.64539,                0.62205,                0.51702,                0.18054,                  2.223,                 1.4986,                 1.3716,              0.0049086,              0.0049086,              0.0049086
                    182,                 1.6832,                 1.3251,                 1.1352,                0.56096,                0.63291,                0.50117,                0.18555,                 2.2083,                  1.433,                 1.3699,              0.0048803,              0.0048803,              0.0048803
