                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                 2.4748,                  1.892,                  1.282,                0.35201,                0.39108,                0.27592,                0.08011,                 2.5268,                 1.8174,                 1.3728,              0.0089817,              0.0089817,              0.0089817
                     38,                 2.4676,                 1.8702,                 1.2844,                0.39778,                0.41482,                0.30482,                0.10066,                 2.4102,                 1.7527,                 1.3359,              0.0089534,              0.0089534,              0.0089534
                     39,                 2.4491,                  1.842,                 1.2884,                0.34921,                0.44968,                0.28257,                0.09375,                 2.4434,                  1.779,                 1.3495,              0.0089251,              0.0089251,              0.0089251
                     40,                  2.459,                 1.8673,                 1.2796,                0.33183,                0.41019,                0.26739,                0.08226,                 2.4484,                 1.8442,                 1.3434,              0.0088969,              0.0088969,              0.0088969
                     41,                 2.4303,                 1.8852,                 1.2788,                0.39396,                0.44076,                0.30813,                0.10744,                  2.327,                 1.7537,                 1.2975,              0.0088686,              0.0088686,              0.0088686
                     42,                 2.4172,                 1.8255,                 1.2597,                0.38621,                0.41681,                0.28106,                0.09035,                 2.4245,                 1.7809,                 1.3197,              0.0088403,              0.0088403,              0.0088403
                     43,                 2.4106,                 1.7572,                 1.2467,                0.37589,                0.41656,                0.29758,                0.09715,                 2.3727,                 1.7497,                 1.3051,               0.008812,               0.008812,               0.008812
                     44,                 2.3337,                 1.8491,                 1.2313,                0.36226,                0.38854,                0.25398,                 0.0833,                 2.4577,                 1.7958,                 1.3317,              0.0087837,              0.0087837,              0.0087837
                     45,                 2.4264,                 1.8728,                 1.2432,                0.33537,                0.38471,                0.23627,                0.07823,                 2.3963,                 2.0365,                 1.3227,              0.0087554,              0.0087554,              0.0087554
                     46,                 2.4495,                  1.885,                 1.2531,                0.29457,                0.40764,                0.22701,                0.06971,                 2.4916,                 1.8359,                 1.3333,              0.0087271,              0.0087271,              0.0087271
                     47,                 2.4323,                 1.8335,                 1.2608,                0.29093,                0.40127,                0.22163,                0.06692,                 2.5198,                 2.0732,                 1.3297,              0.0086989,              0.0086989,              0.0086989
                     48,                 2.4166,                 1.8275,                 1.2664,                0.36078,                0.40255,                0.27299,                0.08437,                 2.4184,                 1.8064,                 1.3195,              0.0086706,              0.0086706,              0.0086706
                     49,                 2.3785,                 1.8252,                  1.246,                0.32282,                0.44204,                0.26413,                0.08092,                 2.3643,                 1.7722,                 1.2915,              0.0086423,              0.0086423,              0.0086423
                     50,                 2.3828,                 1.8224,                 1.2912,                0.31718,                0.41362,                0.25247,                0.07901,                  2.446,                 2.0457,                 1.3115,               0.008614,               0.008614,               0.008614
                     51,                 2.4029,                 1.9656,                 1.3051,                0.31439,                0.39873,                0.24761,                0.07886,                 2.4478,                 1.8475,                 1.3006,              0.0085857,              0.0085857,              0.0085857
                     52,                 2.4865,                 1.8671,                 1.2698,                0.28044,                0.41019,                0.23348,                0.06817,                 2.4274,                 1.9301,                 1.2709,              0.0085574,              0.0085574,              0.0085574
                     53,                 2.4424,                 1.8368,                  1.255,                0.35875,                0.42803,                0.29291,                0.09318,                 2.4043,                 1.7436,                 1.3242,              0.0085291,              0.0085291,              0.0085291
                     54,                 2.3855,                 1.7997,                 1.2081,                0.37641,                 0.4293,                0.28997,                 0.0941,                 2.3481,                 1.7647,                 1.3154,              0.0085009,              0.0085009,              0.0085009
                     55,                 2.3751,                 1.8224,                 1.2743,                0.33311,                0.37962,                0.21388,                0.06482,                 2.5218,                 2.0349,                 1.3957,              0.0084726,              0.0084726,              0.0084726
                     56,                 2.3451,                 1.7319,                 1.2184,                0.33906,                0.46791,                0.29039,                0.09096,                 2.3592,                 1.7566,                 1.2981,              0.0084443,              0.0084443,              0.0084443
                     57,                 2.3859,                 1.8466,                 1.2779,                0.34292,                0.42675,                0.28996,                0.09896,                 2.3674,                 1.7716,                 1.3038,               0.008416,               0.008416,               0.008416
                     58,                  2.437,                 1.8844,                 1.2369,                0.23371,                0.33631,                 0.1672,                 0.0428,                 2.6787,                 2.0072,                 1.3533,              0.0083877,              0.0083877,              0.0083877
                     59,                 2.3976,                 1.8161,                  1.259,                0.33294,                0.41783,                0.25884,                0.08457,                 2.4331,                 1.8151,                 1.3371,              0.0083594,              0.0083594,              0.0083594
                     60,                 2.3556,                 1.7553,                 1.2781,                0.39639,                0.39903,                0.29347,                 0.0955,                 2.4285,                 1.7646,                 1.3745,              0.0083311,              0.0083311,              0.0083311
                     61,                  2.328,                 1.7584,                 1.2117,                0.37971,                0.43185,                0.29569,                0.09607,                 2.4074,                 1.7218,                   1.34,              0.0083029,              0.0083029,              0.0083029
                     62,                 2.3295,                  1.813,                 1.2617,                0.34628,                0.43694,                0.26915,                0.08389,                 2.4584,                 1.7382,                 1.3153,              0.0082746,              0.0082746,              0.0082746
                     63,                 2.3689,                 1.7582,                 1.2546,                0.35156,                0.44204,                0.27905,                0.09519,                 2.3919,                 1.7752,                 1.2958,              0.0082463,              0.0082463,              0.0082463
                     64,                  2.367,                 1.7653,                 1.2519,                0.33182,                0.40764,                  0.255,                0.08428,                 2.3845,                  1.766,                 1.2869,               0.008218,               0.008218,               0.008218
                     65,                 2.3665,                 1.7471,                 1.2644,                0.35475,                0.40764,                 0.2794,                0.09635,                  2.383,                 1.7251,                 1.2947,              0.0081897,              0.0081897,              0.0081897
                     66,                 2.3104,                 1.7615,                 1.1925,                 0.3545,                0.42548,                0.26951,                 0.0867,                 2.4116,                 1.7748,                 1.3017,              0.0081614,              0.0081614,              0.0081614
                     67,                 2.3796,                 1.8042,                  1.243,                0.38554,                 0.4293,                0.28535,                0.09511,                 2.4113,                 1.7049,                 1.3593,              0.0081331,              0.0081331,              0.0081331
                     68,                 2.3196,                 1.7528,                 1.2995,                0.35861,                0.44076,                0.27936,                0.09036,                 2.3651,                 1.8557,                  1.335,              0.0081049,              0.0081049,              0.0081049
                     69,                 2.3189,                 1.7653,                 1.2182,                0.30236,                0.41133,                0.24745,                0.07966,                 2.4192,                 1.9512,                 1.3029,              0.0080766,              0.0080766,              0.0080766
                     70,                 2.3422,                 1.7283,                   1.23,                 0.2948,                0.41697,                0.23577,                0.07074,                 2.5369,                 2.1102,                 1.3358,              0.0080483,              0.0080483,              0.0080483
                     71,                 2.3524,                 1.7042,                 1.2127,                0.34592,                0.43567,                0.28977,                0.09581,                 2.4237,                 1.9155,                 1.2836,                0.00802,                0.00802,                0.00802
                     72,                 2.2792,                 1.7814,                 1.2036,                0.33266,                0.38471,                0.23199,                0.06678,                 2.5209,                 2.0566,                 1.3524,              0.0079917,              0.0079917,              0.0079917
                     73,                 2.2906,                 1.7357,                 1.2181,                0.34482,                0.45605,                0.28792,                0.09286,                 2.3373,                 1.7495,                 1.2968,              0.0079634,              0.0079634,              0.0079634
                     74,                 2.3542,                 1.7379,                 1.2462,                0.29063,                0.43694,                0.23103,                0.06788,                 2.4537,                 1.9702,                 1.3313,              0.0079351,              0.0079351,              0.0079351
                     75,                 2.3457,                  1.742,                 1.2492,                0.32519,                0.43709,                0.28023,                0.09031,                 2.3504,                 1.7465,                 1.2978,              0.0079069,              0.0079069,              0.0079069
                     76,                 2.3126,                 1.7354,                 1.2244,                0.29833,                0.46752,                0.26449,                 0.0883,                 2.3133,                 1.7246,                 1.2883,              0.0078786,              0.0078786,              0.0078786
                     77,                 2.3179,                 1.7121,                 1.2257,                0.32591,                0.37962,                0.25532,                0.08424,                 2.4434,                 1.7779,                 1.3268,              0.0078503,              0.0078503,              0.0078503
                     78,                 2.2791,                 1.7458,                 1.2432,                0.38391,                0.46242,                0.32506,                0.11437,                 2.2644,                 1.6804,                  1.264,               0.007822,               0.007822,               0.007822
                     79,                 2.3081,                 1.7753,                 1.2711,                0.37272,                0.44968,                0.29957,                0.09479,                 2.3713,                 1.7095,                 1.3255,              0.0077937,              0.0077937,              0.0077937
                     80,                 2.3288,                 1.7689,                 1.2306,                0.30654,                0.39642,                0.22983,                0.07066,                 2.4467,                 1.8116,                 1.3207,              0.0077654,              0.0077654,              0.0077654
                     81,                 2.3342,                  1.781,                 1.2165,                0.34406,                0.41401,                0.28182,                0.09907,                 2.2825,                   1.78,                 1.2727,              0.0077371,              0.0077371,              0.0077371
                     82,                 2.3154,                 1.7848,                 1.2288,                0.36441,                0.37614,                0.26488,                0.08515,                 2.4371,                 1.8976,                 1.3635,              0.0077089,              0.0077089,              0.0077089
                     83,                 2.3495,                 1.7537,                 1.2219,                 0.3357,                0.40255,                0.25409,                0.08642,                 2.3649,                 1.9006,                 1.3211,              0.0076806,              0.0076806,              0.0076806
                     84,                 2.2715,                 1.7186,                 1.2412,                0.31414,                0.44204,                0.27145,                0.09279,                 2.2974,                 1.7969,                 1.2513,              0.0076523,              0.0076523,              0.0076523
                     85,                 2.2877,                 1.7316,                  1.211,                0.31518,                0.42389,                0.27302,                0.09061,                 2.3141,                 1.7951,                 1.2484,               0.007624,               0.007624,               0.007624
                     86,                 2.2586,                 1.7158,                 1.2238,                0.36617,                0.42166,                 0.2695,                0.08608,                 2.3697,                 1.7273,                 1.3028,              0.0075957,              0.0075957,              0.0075957
                     87,                 2.3296,                 1.7645,                 1.2099,                0.29934,                0.39236,                0.23816,                0.07456,                 2.4255,                 1.7568,                 1.3214,              0.0075674,              0.0075674,              0.0075674
                     88,                 2.3079,                 1.7079,                 1.2305,                0.33272,                0.44076,                0.27759,                0.08905,                 2.4256,                 1.7427,                 1.3321,              0.0075391,              0.0075391,              0.0075391
                     89,                 2.2122,                  1.713,                 1.2358,                0.31754,                0.43388,                0.26333,                0.08904,                 2.3719,                 1.7763,                 1.2819,              0.0075109,              0.0075109,              0.0075109
                     90,                 2.2476,                 1.6775,                  1.205,                0.29852,                0.46497,                0.26957,                0.08718,                 2.3895,                 1.7132,                 1.2746,              0.0074826,              0.0074826,              0.0074826
                     91,                 2.3012,                   1.64,                 1.2115,                0.37205,                0.43567,                0.29355,                0.10234,                 2.3229,                 1.7591,                  1.299,              0.0074543,              0.0074543,              0.0074543
                     92,                 2.2492,                 1.7121,                 1.2228,                0.36234,                0.43949,                0.27902,                0.10265,                 2.2833,                  1.712,                 1.2899,               0.007426,               0.007426,               0.007426
                     93,                 2.3059,                 1.7399,                 1.2416,                0.33075,                 0.4242,                0.28168,                0.09846,                 2.3009,                 1.7244,                 1.2785,              0.0073977,              0.0073977,              0.0073977
                     94,                 2.3204,                 1.7704,                 1.2287,                  0.323,                0.39745,                0.24879,                 0.0856,                  2.379,                 1.9566,                 1.2908,              0.0073694,              0.0073694,              0.0073694
                     95,                 2.2561,                 1.7031,                 1.2035,                0.36891,                0.47516,                0.30417,                0.09896,                 2.3489,                 1.6859,                 1.2918,              0.0073411,              0.0073411,              0.0073411
                     96,                 2.2955,                 1.6852,                 1.2143,                0.33297,                0.43822,                0.26847,                 0.0891,                 2.4231,                 1.7515,                 1.3416,              0.0073129,              0.0073129,              0.0073129
                     97,                 2.1876,                 1.6155,                 1.1767,                0.34918,                0.47296,                0.29835,                0.10154,                 2.3548,                 1.7169,                 1.3151,              0.0072846,              0.0072846,              0.0072846
                     98,                 2.2955,                 1.6647,                 1.1994,                0.31907,                0.36561,                0.26444,                0.08966,                  2.397,                 1.7368,                 1.3209,              0.0072563,              0.0072563,              0.0072563
                     99,                 2.2463,                 1.6477,                 1.1959,                0.28177,                0.38344,                0.23294,                0.07757,                  2.424,                 1.7957,                 1.3378,               0.007228,               0.007228,               0.007228
                    100,                 2.2448,                 1.6531,                 1.2123,                0.33502,                0.42166,                0.26968,                0.08975,                 2.3801,                 1.9382,                 1.3232,              0.0071997,              0.0071997,              0.0071997
                    101,                 2.2866,                 1.7763,                 1.2121,                0.30394,                0.40892,                0.24715,                0.08093,                  2.395,                 1.8186,                 1.3123,              0.0071714,              0.0071714,              0.0071714
                    102,                 2.2328,                   1.71,                 1.1985,                0.34501,                0.43185,                0.28142,                0.08874,                 2.4019,                 1.8169,                 1.3104,              0.0071431,              0.0071431,              0.0071431
                    103,                 2.1912,                 1.6699,                 1.2081,                0.34138,                0.43185,                0.28197,                0.09217,                 2.4287,                 1.7053,                 1.2959,              0.0071149,              0.0071149,              0.0071149
                    104,                 2.1965,                 1.6092,                 1.1603,                0.30905,                    0.4,                 0.2529,                0.08183,                 2.4749,                 1.7532,                 1.3217,              0.0070866,              0.0070866,              0.0070866
                    105,                 2.2645,                 1.6727,                 1.1743,                0.30673,                0.38344,                0.24028,                0.08293,                 2.3932,                 1.7674,                 1.2962,              0.0070583,              0.0070583,              0.0070583
                    106,                 2.2048,                 1.6257,                 1.1864,                0.32186,                0.39663,                0.25507,                0.08315,                 2.4424,                 1.7554,                 1.3176,                0.00703,                0.00703,                0.00703
                    107,                 2.2258,                 1.6177,                 1.2255,                0.37301,                0.45096,                0.29165,                0.09682,                 2.3322,                 1.6918,                 1.2902,              0.0070017,              0.0070017,              0.0070017
                    108,                 2.2738,                 1.6207,                 1.1986,                0.36627,                 0.4293,                0.30651,                0.09898,                 2.3751,                 1.7081,                 1.3061,              0.0069734,              0.0069734,              0.0069734
                    109,                 2.2157,                 1.6941,                 1.1998,                0.36821,                 0.4242,                0.30009,                0.09989,                 2.3727,                 1.7397,                  1.304,              0.0069451,              0.0069451,              0.0069451
                    110,                 2.1651,                 1.6298,                 1.1963,                0.30573,                0.41911,                0.25725,                0.08336,                 2.3925,                 1.7666,                 1.3022,              0.0069169,              0.0069169,              0.0069169
                    111,                  2.187,                 1.6571,                 1.1701,                 0.3124,                0.40764,                0.22759,                0.07073,                 2.4873,                 1.8832,                  1.338,              0.0068886,              0.0068886,              0.0068886
                    112,                  2.188,                 1.6586,                 1.1818,                0.32266,                0.33121,                0.23185,                0.07333,                 2.4165,                  1.864,                 1.3168,              0.0068603,              0.0068603,              0.0068603
                    113,                   2.19,                 1.6313,                 1.1903,                0.37254,                0.38599,                0.26868,                0.08887,                 2.3831,                 1.7504,                 1.3412,               0.006832,               0.006832,               0.006832
                    114,                 2.2483,                 1.6605,                 1.1919,                0.33936,                  0.337,                0.24409,                0.07999,                 2.4285,                 1.8164,                 1.3411,              0.0068037,              0.0068037,              0.0068037
                    115,                 2.2362,                 1.6329,                 1.1941,                0.31429,                 0.3465,                0.22818,                0.07296,                 2.4259,                  1.984,                 1.3367,              0.0067754,              0.0067754,              0.0067754
                    116,                 2.2011,                 1.6356,                 1.1993,                0.30013,                0.33376,                0.23242,                0.07645,                 2.4015,                 1.8962,                 1.2988,              0.0067471,              0.0067471,              0.0067471
                    117,                  2.185,                 1.6836,                 1.1617,                0.32703,                0.35037,                0.22882,                 0.0712,                 2.3928,                 1.8687,                 1.3079,              0.0067189,              0.0067189,              0.0067189
                    118,                 2.1407,                 1.6154,                 1.1704,                 0.3308,                0.35831,                0.26042,                0.08274,                  2.378,                 1.8218,                 1.2958,              0.0066906,              0.0066906,              0.0066906
                    119,                 2.1357,                 1.6092,                 1.1512,                0.35619,                0.38974,                0.27977,                0.09856,                 2.3024,                 1.7179,                 1.2968,              0.0066623,              0.0066623,              0.0066623
                    120,                 2.1397,                 1.5767,                  1.182,                0.33148,                0.38344,                0.25636,                0.08468,                 2.3746,                 1.7355,                   1.32,               0.006634,               0.006634,               0.006634
                    121,                  2.109,                 1.5792,                 1.1624,                0.34194,                0.36075,                0.23603,                0.07895,                  2.384,                  1.831,                 1.3386,              0.0066057,              0.0066057,              0.0066057
                    122,                 2.2171,                 1.5326,                 1.1818,                0.31574,                0.33248,                0.23148,                0.08072,                 2.3661,                 1.8832,                 1.2978,              0.0065774,              0.0065774,              0.0065774
                    123,                 2.2063,                 1.5918,                 1.1595,                0.32627,                0.32203,                0.22617,                0.07091,                 2.4762,                 1.9163,                 1.3477,              0.0065491,              0.0065491,              0.0065491
                    124,                  2.187,                 1.5999,                  1.181,                0.30305,                0.37452,                0.23982,                0.07923,                 2.3312,                 1.8068,                  1.321,              0.0065209,              0.0065209,              0.0065209
                    125,                 2.1928,                 1.6409,                 1.2003,                0.35286,                0.41884,                0.28403,                0.09339,                  2.387,                 1.7914,                 1.3341,              0.0064926,              0.0064926,              0.0064926
                    126,                 2.2233,                 1.6336,                 1.1819,                0.33861,                0.41023,                0.26101,                0.08746,                 2.3781,                 1.7595,                 1.3169,              0.0064643,              0.0064643,              0.0064643
                    127,                  2.177,                  1.545,                 1.1741,                0.26273,                0.36561,                 0.2023,                0.06104,                 2.4737,                 1.8915,                 1.3043,               0.006436,               0.006436,               0.006436
                    128,                 2.1489,                 1.5534,                 1.1323,                0.29249,                0.36561,                0.21711,                0.06872,                 2.3796,                 1.8433,                 1.2638,              0.0064077,              0.0064077,              0.0064077
