                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.8581,                  1.484,                 1.5701,                0.48321,                0.34177,                0.30508,                0.11686,                 2.1955,                 2.5714,                 2.2943,              0.0086989,              0.0086989,              0.0086989
                     48,                 2.1113,                 1.6402,                 1.7533,                0.48321,                0.34177,                0.30508,                0.11686,                 2.1955,                 2.5714,                 2.2943,              0.0086706,              0.0086706,              0.0086706
                     49,                 1.8882,                 1.8433,                 1.4785,                0.33723,                0.24051,                 0.1505,                0.06072,                 2.4049,                 2.9411,                 2.4724,              0.0086423,              0.0086423,              0.0086423
                     50,                  1.752,                 1.5555,                 1.3343,                0.26941,                0.17738,                 0.1725,                0.05588,                 2.3224,                 3.7736,                 2.2274,               0.008614,               0.008614,               0.008614
                     51,                 1.8249,                  1.736,                 1.6228,                0.48298,                0.47304,                0.39962,                0.14758,                 2.2704,                 2.2414,                 2.1504,              0.0085857,              0.0085857,              0.0085857
                     52,                 1.9075,                 2.0826,                 1.6676,                0.48298,                0.47304,                0.39962,                0.14758,                 2.2704,                 2.2414,                 2.1504,              0.0085574,              0.0085574,              0.0085574
                     53,                 1.6628,                 1.3707,                 1.3474,                0.35251,                0.40506,                0.25053,                0.11303,                 2.1046,                 2.4641,                 2.0857,              0.0085291,              0.0085291,              0.0085291
                     54,                 1.8017,                 1.6793,                 1.6632,                  0.563,                0.44304,                0.44308,                0.14418,                 2.3689,                 2.3005,                 2.2696,              0.0085009,              0.0085009,              0.0085009
                     55,                 1.7714,                 1.4293,                 1.4659,                0.30401,                0.08308,                0.15428,                0.06184,                 2.3372,                 3.4162,                 2.3732,              0.0084726,              0.0084726,              0.0084726
                     56,                 1.6674,                 2.1882,                 1.5402,                0.30401,                0.08308,                0.15428,                0.06184,                 2.3372,                 3.4162,                 2.3732,              0.0084443,              0.0084443,              0.0084443
                     57,                 1.7949,                 1.8224,                 1.5119,                0.28516,                0.22785,                0.12635,                0.03108,                 2.4017,                 2.8727,                 2.4044,               0.008416,               0.008416,               0.008416
                     58,                 1.6937,                 1.5899,                 1.5022,                0.38395,                0.35443,                0.26942,                0.08631,                 2.2427,                 2.7628,                 2.1418,              0.0083877,              0.0083877,              0.0083877
                     59,                 1.8671,                  1.367,                 1.5258,                0.25326,                 0.3038,                0.16737,                 0.0605,                 2.4393,                  2.754,                 2.3569,              0.0083594,              0.0083594,              0.0083594
                     60,                 1.8403,                 1.3802,                 1.5281,                0.25326,                 0.3038,                0.16737,                 0.0605,                 2.4393,                  2.754,                 2.3569,              0.0083311,              0.0083311,              0.0083311
                     61,                 1.6467,                 1.3735,                 1.4534,                0.38164,                0.37503,                0.27339,                0.09289,                 2.1647,                  3.598,                 2.2134,              0.0083029,              0.0083029,              0.0083029
