                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                 1.7416,                 1.5262,                 1.5239,                0.33643,                0.44841,                0.25883,                0.08946,                 2.3311,                 2.0603,                 2.0752,              0.0087837,              0.0087837,              0.0087837
                     45,                 1.7481,                 1.4761,                 1.4982,                0.35656,                0.43057,                0.26791,                0.09418,                  2.333,                  2.009,                 2.0829,              0.0087554,              0.0087554,              0.0087554
                     46,                 1.7216,                 1.4223,                 1.4729,                0.29916,                0.38217,                0.22463,                0.07509,                 2.4009,                 2.1311,                 2.1724,              0.0087271,              0.0087271,              0.0087271
                     47,                 1.7664,                  1.382,                 1.5168,                0.33071,                0.36051,                0.22507,                0.06728,                  2.504,                 2.2762,                 2.2269,              0.0086989,              0.0086989,              0.0086989
                     48,                 1.7216,                 1.3513,                 1.4789,                0.30313,                 0.3758,                0.21935,                0.07119,                 2.4712,                 2.2755,                 2.2033,              0.0086706,              0.0086706,              0.0086706
                     49,                 1.6669,                 1.3143,                 1.4513,                0.32694,                0.42548,                 0.2676,                0.08811,                 2.4638,                 2.1007,                 2.2252,              0.0086423,              0.0086423,              0.0086423
                     50,                 1.6423,                 1.3266,                 1.4738,                0.40798,                0.43567,                0.29979,                 0.0978,                 2.4184,                 1.9831,                 2.2248,               0.008614,               0.008614,               0.008614
                     51,                   1.69,                 1.4162,                 1.4911,                0.29999,                0.36178,                0.20687,                0.06558,                 2.4725,                 2.2244,                 2.2362,              0.0085857,              0.0085857,              0.0085857
                     52,                 1.6378,                 1.2725,                 1.4136,                0.30275,                0.40255,                0.22126,                0.07045,                 2.5639,                 2.1725,                  2.337,              0.0085574,              0.0085574,              0.0085574
                     53,                  1.611,                 1.2316,                 1.4283,                0.32695,                0.35669,                0.21155,                0.06892,                 2.4497,                 2.3139,                 2.2423,              0.0085291,              0.0085291,              0.0085291
